Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
Ti3Ni4_mp-567653_primitive_201,0.880884641,0.030209757,0.458273846,0.015639386,0.034017933,-0.422610795,-0.388592862,-0.456628729,0
FeNi_mp-2213_primitive_112,0.758516926,0.04405584,0.335858254,0.016084459,0.04690018,-0.422658671,-0.375758491,-0.469558851,0
Ti2Ni_mp-1808_primitive_20-1,0.754093462,0.027237953,0.331332377,0.012070476,0.029792658,-0.422761086,-0.392968427,-0.452553744,0
TiNi_mp-1216890_primitive_221,0.771562153,0.032677809,0.34875855,0.017162916,0.036910769,-0.422803603,-0.385892835,-0.459714372,0
VNi3_mp-1216317_primitive_2-12,0.855710012,0.034110119,0.432647437,0.011311868,0.03593687,-0.423062575,-0.387125705,-0.458999444,0
MnNi_mp-1221603_primitive_2-12,0.927640712,0.060461532,0.504389031,0.01790747,0.063057706,-0.423251681,-0.360193975,-0.486309387,7.77156E-16
MnNi_mp-11500_primitive_110,0.935511866,0.054027056,0.512139845,0.018833639,0.057215634,-0.423372021,-0.366156388,-0.480587655,0
NbNi_mp-1220799_primitive_100,0.706506017,0.049163339,0.28304779,0.019191234,0.052776296,-0.423458227,-0.370681931,-0.476234523,0
TiNi_mp-640189_primitive_2-21,0.88256878,0.038607061,0.459089756,0.014802716,0.041347619,-0.423479024,-0.382131405,-0.464826642,0
TiNi_mp-1048_primitive_221,0.766308278,0.02838308,0.342687196,0.024989671,0.037816436,-0.423621082,-0.385804646,-0.461437518,0
TiNi_mp-998945_primitive_001,0.881684047,0.033858984,0.45798441,0.026359541,0.042909862,-0.423699637,-0.380789775,-0.466609498,0
V3Ni_mp-7226_primitive_221,0.750728631,0.077468776,0.327012078,0.013123796,0.078572548,-0.423716553,-0.345144005,-0.5022891,7.23569E-11
MnNi_mp-1797_primitive_210,0.937224999,0.036506971,0.513506623,0.020665268,0.041950117,-0.423718376,-0.38176826,-0.465668493,0
Ni4Sn3_mp-1221030_primitive_110,0.964413482,0.074865904,0.540638864,0.032749183,0.081715437,-0.423774618,-0.342059181,-0.505490055,3.52444E-10
YNi2_mp-1019_primitive_221,0.920214516,0.036292251,0.496435727,0.01909504,0.041009122,-0.423778789,-0.382769667,-0.46478791,0
Ti3Ni_mp-981209_primitive_110,0.754797474,0.049771116,0.330953223,0.015566492,0.052148631,-0.423844251,-0.37169562,-0.475992882,0
Zr2Ni_mp-328_primitive_21-1,0.679931068,0.086504997,0.255949346,0.030682427,0.091785216,-0.423981722,-0.332196506,-0.515766939,1.99967E-08
MnNi_mp-1221588_primitive_10-1,0.948781183,0.040554762,0.524759357,0.020941844,0.045642628,-0.424021827,-0.378379198,-0.469664455,0
TiNi_mp-1048_primitive_112,0.890483221,0.02519607,0.466142507,0.01194261,0.027883111,-0.424340715,-0.396457603,-0.452223826,0
Y3Ni_mp-1105633_primitive_011,0.755562645,0.044448334,0.331106691,0.014097834,0.046630498,-0.424455954,-0.377825456,-0.471086452,0
Y2Ni17_mp-1196175_primitive_211,0.953298727,0.029272261,0.528773211,0.039825117,0.049425755,-0.424525516,-0.375099761,-0.473951271,0
MnNi_mp-1797_primitive_102,0.927825034,0.066794776,0.503240129,0.022888503,0.070607547,-0.424584904,-0.353977358,-0.495192451,4.45644E-13
Y3Ni_mp-1105633_primitive_212,0.759519634,0.04454072,0.334861255,0.012881989,0.046366166,-0.424658379,-0.378292213,-0.471024545,0
TiNi_mp-1190013_primitive_201,0.881024218,0.045045158,0.456065929,0.01462947,0.047361246,-0.424958289,-0.377597043,-0.472319535,0
TiNi_mp-640189_primitive_1-11,0.883313215,0.033313245,0.458253786,0.022659029,0.040289004,-0.425059429,-0.384770425,-0.465348433,0
TiNi_mp-1048_primitive_11-2,0.887088436,0.033274253,0.461989276,0.012515518,0.035550163,-0.42509916,-0.389548997,-0.460649323,0
Ni3Au_mp-976818_primitive_100,0.866772148,0.045120614,0.441598614,0.02592872,0.052040064,-0.425173534,-0.37313347,-0.477213599,0
TiNi_mp-1048_primitive_100,0.888277027,0.020761153,0.462987971,0.015182603,0.025720359,-0.425289056,-0.399568696,-0.451009415,0
MnNi_mp-1221603_primitive_112,0.938856801,0.039537681,0.513529289,0.027832232,0.048351436,-0.425327513,-0.376976077,-0.473678948,0
CdNi_mp-11310_primitive_221,0.810171786,0.074785365,0.384700263,0.023718199,0.078456382,-0.425471523,-0.347015142,-0.503927905,5.86804E-11
MnNi_mp-1797_primitive_112,0.936981791,0.060155722,0.511300285,0.022264138,0.06414361,-0.425681506,-0.361537896,-0.489825116,1.55431E-15
MnNi_mp-1221603_primitive_102,0.940251005,0.029397622,0.514552703,0.020036148,0.035576219,-0.425698301,-0.390122082,-0.46127452,0
TiNi_mp-640189_primitive_201,0.893804055,0.025498224,0.468067735,0.01610318,0.030157451,-0.42573632,-0.395578869,-0.455893771,0
TiNi_mp-2716_primitive_2-12,0.882142335,0.030901378,0.45613669,0.022260322,0.038084342,-0.426005645,-0.387921303,-0.464089987,0
Sc2Ni_mp-867501_primitive_221,0.781580651,0.027361208,0.355323128,0.017675908,0.032574122,-0.426257522,-0.3936834,-0.458831645,0
TaNi3_mp-891_primitive_011,0.986994016,0.050559131,0.560727343,0.030714717,0.059157582,-0.426266673,-0.367109091,-0.485424256,0
TiNi_mp-1048_primitive_201,0.888088101,0.037468135,0.461814207,0.011760673,0.039270531,-0.426273894,-0.387003364,-0.465544425,0
FeNi3_mp-1225078_primitive_211,0.925031912,0.049376862,0.498638944,0.029712597,0.057627363,-0.426392968,-0.368765605,-0.484020331,0
TiNi_mp-2716_primitive_211,0.884987345,0.026067297,0.458553821,0.020508818,0.03316799,-0.426433524,-0.393265534,-0.459601515,0
TiNi_mp-571_primitive_221,0.767478815,0.029007157,0.341033773,0.014727364,0.032531683,-0.426445042,-0.393913359,-0.458976724,0
TiNi_mp-640189_primitive_2-10,0.878932291,0.034996091,0.452474712,0.015189958,0.038150507,-0.426457579,-0.388307072,-0.464608086,0
Hf3Ni_mp-1184747_primitive_211,0.745113295,0.037232499,0.318525475,0.016776443,0.040837581,-0.42658782,-0.385750239,-0.467425401,0
TiNi_mp-998945_primitive_211,0.777592897,0.040177873,0.350715929,0.017601604,0.043864312,-0.426876968,-0.383012656,-0.470741281,0
TiNi_mp-1048_primitive_010,0.770738819,0.0401338,0.343822816,0.017071379,0.043613689,-0.426916003,-0.383302314,-0.470529693,0
Ni3Sn_mp-1080147_primitive_011,0.960514668,0.055270908,0.533355224,0.022171684,0.059552135,-0.427159443,-0.367607308,-0.486711579,0
Ni4Sn3_mp-1221030_primitive_221,0.828749916,0.07441126,0.401508167,0.02228569,0.077676815,-0.427241749,-0.349564934,-0.504918563,3.28505E-11
ZnNi_mp-567903_primitive_21-2,0.868293101,0.046945266,0.44083225,0.01909438,0.050679911,-0.427460851,-0.37678094,-0.478140762,0
ScNi3_mp-1186988_primitive_100,0.945343849,0.046527826,0.517797513,0.02667007,0.053629575,-0.427546336,-0.373916761,-0.48117591,0
Hf3Ni_mp-1184747_primitive_101,0.734959513,0.052679807,0.3072888,0.016075389,0.055077947,-0.427670713,-0.372592766,-0.48274866,0
ZnNi_mp-1486_primitive_100,0.884332442,0.051321782,0.456497473,0.025822515,0.057451959,-0.42783497,-0.37038301,-0.485286929,0
Ni3Sn2_mp-669720_primitive_210,0.976065737,0.128906071,0.548171957,0.044408548,0.136341095,-0.42789378,-0.291552685,-0.564234876,9.75918E-05
TiNi_mp-1067248_primitive_210,0.88331933,0.039880893,0.455417693,0.019780646,0.044516958,-0.427901638,-0.38338468,-0.472418595,0
Hf3Ni_mp-1184747_primitive_102,0.745059937,0.052017739,0.317113619,0.015265024,0.05421131,-0.427946319,-0.373735009,-0.482157628,0
Ti3Ni4_mp-567653_primitive_210,0.889865983,0.028483604,0.461666466,0.011907732,0.030872476,-0.428199516,-0.39732704,-0.459071992,0
TiNi_mp-603347_primitive_201,0.888302308,0.037575965,0.459760825,0.025475703,0.045397848,-0.428541483,-0.383143635,-0.473939331,0
TiNi_mp-1190013_primitive_2-11,0.886543325,0.033985675,0.457744946,0.016411643,0.037740802,-0.428798379,-0.391057577,-0.466539181,0
GaNi2_mp-570904_primitive_221,0.802421755,0.053527261,0.373527986,0.014020327,0.055332967,-0.428893769,-0.373560802,-0.484226736,0
TiNi_mp-1190013_primitive_1-10,0.770311502,0.037738958,0.340992834,0.017503684,0.041600575,-0.429318668,-0.387718093,-0.470919243,0
Sc2Ni7_mp-1197416_primitive_110,0.924416944,0.021712594,0.495056805,0.020837915,0.03009411,-0.429360139,-0.399266029,-0.45945425,0
NbNi_mp-1220799_primitive_001,0.710098159,0.041679325,0.280685075,0.023975915,0.048083372,-0.429413084,-0.381329712,-0.477496456,0
Fe3Ni2_mp-1225009_primitive_211,0.760018295,0.059381067,0.330516978,0.019328724,0.062447663,-0.429501317,-0.367053654,-0.491948981,2.22045E-16
FeNi_mp-1224965_primitive_212,0.761265686,0.03226387,0.33144996,0.012987102,0.034779623,-0.429815726,-0.395036103,-0.464595349,0
Ti2Ni_mp-1808_primitive_21-2,0.764859936,0.038170322,0.334978628,0.013306055,0.04042307,-0.429881307,-0.389458237,-0.470304378,0
TiNi_mp-998945_primitive_101,0.779307324,0.035683912,0.349287075,0.021469492,0.041644696,-0.430020249,-0.388375553,-0.471664945,0
TiNi_mp-1067475_primitive_110,0.882274911,0.032292878,0.452212843,0.017399614,0.036682101,-0.430062068,-0.393379967,-0.466744168,0
TiNi_mp-640189_primitive_111,0.880322954,0.041001783,0.450166629,0.020076744,0.045653279,-0.430156325,-0.384503046,-0.475809604,0
MnNi_mp-1221603_primitive_2-11,0.951861832,0.050515942,0.521698147,0.03332685,0.060518917,-0.430163684,-0.369644768,-0.490682601,0
TiNi_mp-603347_primitive_210,0.884173179,0.027453046,0.453977484,0.016145396,0.03184876,-0.430195695,-0.398346935,-0.462044455,0
Fe2Ni_mp-1224697_primitive_210,0.766164878,0.031649947,0.335789536,0.020858872,0.037905299,-0.430375342,-0.392470043,-0.468280641,0
FeNi_mp-1224965_primitive_2-12,0.760225102,0.034899136,0.32980943,0.013087543,0.037272423,-0.430415672,-0.393143249,-0.467688095,0
Ni3Au_mp-976838_primitive_2-12,0.926928493,0.032896176,0.496293798,0.010239827,0.034453047,-0.430634695,-0.396181649,-0.465087742,0
TiNi_mp-1067475_primitive_100,0.779466733,0.052683772,0.348589429,0.028437145,0.059868614,-0.430877304,-0.37100869,-0.490745919,0
In3Ni2_mp-21385_primitive_100,0.842177,0,0.411269,0,0,-0.430908,-0.430908,-0.430908,0
Ni4Sn3_mp-1221030_primitive_012,0.861717018,0.038365067,0.430662516,0.034344511,0.051491978,-0.431054503,-0.379562525,-0.482546481,0
MnNi_mp-1797_primitive_201,0.928741285,0.055379055,0.497678424,0.022868465,0.059914993,-0.431062861,-0.371147868,-0.490977854,0
FeNi_mp-1224976_primitive_111,0.769100657,0.036841465,0.337853572,0.016176952,0.040236642,-0.431247085,-0.391010444,-0.471483727,0
TiNi_mp-640189_primitive_011,0.904368883,0.030821176,0.473061097,0.017219669,0.035305267,-0.431307787,-0.39600252,-0.466613054,0
TiNi_mp-1048_primitive_21-2,0.892084947,0.046369468,0.460723118,0.010549246,0.047554328,-0.431361829,-0.3838075,-0.478916157,0
FeNi_mp-2213_primitive_212,0.763660797,0.039535323,0.331946714,0.014439964,0.042089836,-0.431714083,-0.389624247,-0.47380392,0
Ni3Sn2_mp-669720_primitive_101,0.919466996,0.129277993,0.487733008,0.040427244,0.135451695,-0.431733988,-0.296282293,-0.567185683,7.90523E-05
TiNi3_mp-1409_primitive_211,0.923468024,0.028354297,0.491641559,0.019323779,0.034312892,-0.431826465,-0.397513573,-0.466139357,0
VNi3_mp-1216314_primitive_101,0.867045552,0.036495996,0.435217464,0.015653758,0.039711433,-0.431828088,-0.392116655,-0.47153952,0
TiNi_mp-1067475_primitive_001,0.883540794,0.035746975,0.451435456,0.019536368,0.040737156,-0.432105339,-0.391368182,-0.472842495,0
AlNi3_mp-2593_primitive_210,0.856374565,0.024448408,0.424233003,0.022365838,0.033135409,-0.432141562,-0.399006153,-0.465276971,0
TiNi_mp-2716_primitive_210,0.882710135,0.034515659,0.45053518,0.018541822,0.039180734,-0.432174955,-0.392994221,-0.471355689,0
TiNi_mp-998945_primitive_100,0.881385893,0.032641095,0.449156573,0.015754969,0.036244449,-0.432229319,-0.39598487,-0.468473769,0
TiNi_mp-2716_primitive_212,0.88504276,0.023265353,0.452733579,0.014021322,0.027163839,-0.43230918,-0.405145342,-0.459473019,0
YNi3_mp-569196_primitive_211,0.920500344,0.037532791,0.488150702,0.022148595,0.043580623,-0.432349642,-0.388769019,-0.475930264,0
Nb6Ni7_mp-1105044_primitive_10-1,0.725702962,0.042320028,0.293060707,0.0132737,0.044352857,-0.432642256,-0.388289399,-0.476995112,0
NiSb_mp-810_primitive_111,0.641841845,0.107004673,0.209128378,0.041451333,0.114752835,-0.432713468,-0.317960633,-0.547466302,3.94807E-06
Fe2Ni_mp-1224697_primitive_221,0.76403355,0.030115746,0.331261575,0.01255564,0.032628243,-0.432771975,-0.400143731,-0.465400218,0
TiNi_mp-640189_primitive_1-10,0.8848102,0.028594585,0.4520181,0.019239804,0.03446477,-0.4327921,-0.398327331,-0.46725687,0
TiNi_mp-603347_primitive_021,0.886165416,0.034695421,0.453193812,0.018616149,0.039374271,-0.432971604,-0.393597333,-0.472345875,0
TiNi_mp-640189_primitive_1-22,0.885926348,0.037991154,0.452855024,0.009913069,0.039263172,-0.433071324,-0.393808152,-0.472334497,0
TiNi_mp-1048_primitive_11-1,0.787394673,0.051243394,0.354205064,0.023343809,0.056310024,-0.433189608,-0.376879584,-0.489499632,0
TiNi_mp-1190013_primitive_2-12,0.893429157,0.029000704,0.460172549,0.009955525,0.030661919,-0.433256608,-0.402594689,-0.463918527,0
Hf3Ni_mp-1184747_primitive_221,0.74640888,0.055232074,0.313119932,0.01429134,0.057051069,-0.433288948,-0.37623788,-0.490340017,0
TiNi_mp-640189_primitive_1-12,0.784556749,0.034899746,0.351101391,0.022270179,0.041399917,-0.433455358,-0.392055441,-0.474855276,0
TiNi_mp-1067248_primitive_101,0.804457721,0.049460465,0.370987597,0.024143099,0.055038412,-0.433470124,-0.378431712,-0.488508536,0
TiNi_mp-1048_primitive_101,0.885579854,0.025226468,0.452052085,0.017756439,0.030849081,-0.433527769,-0.402678688,-0.46437685,0
MnNi_mp-1797_primitive_110,0.967913961,0.038734768,0.534284639,0.030300899,0.04917852,-0.433629322,-0.384450803,-0.482807842,0
TiNi_mp-1067248_primitive_2-12,0.863612837,0.041811826,0.429645689,0.022536388,0.047498606,-0.433967148,-0.386468542,-0.481465754,0
TiNi_mp-603347_primitive_211,0.890078339,0.039153818,0.456106043,0.015455477,0.042093863,-0.433972296,-0.391878434,-0.476066159,0
CaNi5_mp-774_primitive_201,0.963768741,0.029917105,0.529761048,0.029893973,0.042292822,-0.434007694,-0.391714872,-0.476300515,0
TiNi_mp-1216890_primitive_110,0.777339485,0.039059097,0.343205564,0.014623636,0.041706879,-0.434133922,-0.392427042,-0.475840801,0
Zr2Ni_mp-328_primitive_102,0.685242316,0.06414305,0.250777495,0.019718853,0.067105618,-0.434464821,-0.367359203,-0.501570439,8.88178E-15
TiNi_mp-1216890_primitive_201,0.774774128,0.031893927,0.340238565,0.017899417,0.036573374,-0.434535563,-0.397962189,-0.471108937,0
TiNi_mp-1067248_primitive_2-11,0.782013139,0.027025865,0.347286226,0.018132138,0.032544919,-0.434726913,-0.402181994,-0.467271833,0
Ti3Ni4_mp-567653_primitive_21-2,0.893583813,0.022287351,0.458784555,0.008352627,0.023801101,-0.434799258,-0.410998158,-0.458600359,0
TiNi_mp-1067475_primitive_102,0.888682625,0.022875892,0.453797127,0.013302003,0.026462232,-0.434885497,-0.408423265,-0.46134773,0
TiNi_mp-1048_primitive_10-1,0.891280156,0.03105149,0.456352121,0.019140039,0.036476515,-0.434928036,-0.398451521,-0.471404551,0
TiNi_mp-1216890_primitive_210,0.780412763,0.033789085,0.345469372,0.018893429,0.038712581,-0.434943391,-0.396230811,-0.473655972,0
TiNi_mp-597_primitive_2-12,0.883030528,0.025910238,0.447999993,0.015992212,0.030448173,-0.435030535,-0.404582362,-0.465478708,0
TiNi_mp-597_primitive_211,0.876778907,0.042947057,0.441725895,0.01997582,0.047365421,-0.435053012,-0.387687591,-0.482418432,0
TiNi_mp-603347_primitive_012,0.882965434,0.039660273,0.447866289,0.019339191,0.04412416,-0.435099144,-0.390974984,-0.479223305,0
TiNi_mp-640189_primitive_221,0.887650263,0.038245824,0.452506046,0.016552761,0.041674176,-0.435144217,-0.393470041,-0.476818393,0
TiNi_mp-603347_primitive_121,0.882076788,0.03694727,0.446585222,0.018037669,0.041115183,-0.435491566,-0.394376383,-0.47660675,0
Ni3Au_mp-976818_primitive_21-1,0.892762521,0.039923395,0.457087091,0.009405391,0.041016324,-0.43567543,-0.394659106,-0.476691755,0
Fe3Ni2_mp-1225009_primitive_102,0.766850379,0.039434875,0.330838393,0.013487329,0.041677541,-0.436011986,-0.394334445,-0.477689528,0
TiNi_mp-1190013_primitive_22-1,0.890485597,0.027140743,0.454388645,0.013340067,0.03024198,-0.436096951,-0.405854972,-0.466338931,0
Ti3Ni4_mp-567653_primitive_21-1,0.869820559,0.027200422,0.433683023,0.020294213,0.033936972,-0.436137536,-0.402200565,-0.470074508,0
TiNi_mp-603347_primitive_010,0.78077535,0.042895419,0.344540478,0.016416836,0.045929614,-0.436234872,-0.390305258,-0.482164486,0
Ni3Au_mp-976838_primitive_110,0.899496347,0.024782264,0.463244964,0.019205499,0.031353019,-0.436251383,-0.404898364,-0.467604402,0
CdNi_mp-11310_primitive_20-1,0.85043034,0.098023342,0.414069593,0.028141712,0.101982996,-0.436360747,-0.33437775,-0.538343743,2.06134E-07
TiNi_mp-640189_primitive_001,0.777433282,0.032390434,0.340892671,0.015112124,0.035742363,-0.436540611,-0.400798248,-0.472282974,0
TiNi_mp-1067248_primitive_221,0.890400141,0.027582713,0.453839676,0.017013098,0.032407585,-0.436560465,-0.40415288,-0.468968051,0
TiNi_mp-1048_primitive_120,0.900768217,0.022649199,0.464103974,0.014832278,0.027073653,-0.436664243,-0.40959059,-0.463737896,0
Ni3Sn2_mp-669720_primitive_010,0.913353398,0.096710501,0.476601909,0.050961895,0.109316219,-0.436751489,-0.32743527,-0.546067709,1.1386E-06
Zr2Ni_mp-328_primitive_111,0.66446867,0.066655987,0.227599297,0.030311372,0.073224312,-0.436869372,-0.36364506,-0.510093685,8.40217E-13
MnNi_mp-11500_primitive_210,0.950276393,0.033343691,0.513205896,0.02447241,0.041360616,-0.437070496,-0.39570988,-0.478431112,0
NiPb_mp-569446_primitive_100,0.893280813,0.113341019,0.456193344,0.105679851,0.15496586,-0.437087469,-0.282121609,-0.592053328,0.00042377
Ga9Ni13_mp-21589_primitive_221,0.829145703,0.038022912,0.392048945,0.007591864,0.038773422,-0.437096758,-0.398323336,-0.47587018,0
MnNi_mp-1797_primitive_211,0.957175827,0.037214053,0.519844751,0.021408567,0.04293265,-0.437331076,-0.394398426,-0.480263726,0
TiNi_mp-1067475_primitive_210,0.891207644,0.034279799,0.453757557,0.016453889,0.038024138,-0.437450087,-0.399425949,-0.475474225,0
TiNi_mp-640189_primitive_101,0.774220458,0.040798246,0.336597571,0.01374287,0.043050706,-0.437622887,-0.39457218,-0.480673593,0
TiNi_mp-1216890_primitive_102,0.857006222,0.040371578,0.419368081,0.020344721,0.045208096,-0.437638141,-0.392430045,-0.482846237,0
TiNi_mp-1067475_primitive_101,0.848155677,0.041010139,0.410376391,0.031208087,0.051534224,-0.437779287,-0.386245063,-0.48931351,0
TiNi_mp-1216890_primitive_100,0.86123873,0.04680012,0.423412947,0.024138066,0.052658309,-0.437825783,-0.385167474,-0.490484091,0
VNi3_mp-1216317_primitive_21-2,0.877759728,0.056154147,0.439821847,0.024329736,0.061198237,-0.437937881,-0.376739644,-0.499136118,0
TiNi_mp-998945_primitive_110,0.775120997,0.035803246,0.337167682,0.012792537,0.038020014,-0.437953316,-0.399933302,-0.47597333,0
Ti3Ni4_mp-567653_primitive_111,0.891679382,0.037453385,0.45370888,0.017205551,0.041216344,-0.437970503,-0.396754159,-0.479186847,0
Hf2Ni7_mp-1205858_primitive_10-2,0.96594198,0.058483474,0.527882287,0.032479131,0.066897016,-0.438059694,-0.371162678,-0.504956709,4.77396E-15
TiNi_mp-571_primitive_211,0.801204053,0.052210072,0.363117872,0.029699399,0.06006618,-0.43808618,-0.378020001,-0.49815236,0
TiNi_mp-1048_primitive_12-2,0.888222367,0.042357914,0.449894769,0.018441289,0.046198204,-0.438327597,-0.392129393,-0.484525801,0
MnNi3_mp-11501_primitive_100,0.943544993,0.044507918,0.505142806,0.029498112,0.053395631,-0.438402186,-0.385006555,-0.491797817,0
TiNi_mp-1190013_primitive_212,0.886950353,0.026160319,0.448492084,0.018227776,0.031884386,-0.438458268,-0.406573882,-0.470342655,0
TiNi_mp-2716_primitive_100,0.848554307,0.052689853,0.409824237,0.027084924,0.059243681,-0.43873007,-0.379486389,-0.497973751,0
VNi2_mp-11531_primitive_2-1-2,0.870531741,0.033918927,0.431664555,0.021406255,0.040108869,-0.438867186,-0.398758317,-0.478976055,0
Hf3Ni7_mp-27166_primitive_2-1-2,0.940379006,0.046761806,0.501418424,0.017974071,0.050097242,-0.438960582,-0.38886334,-0.489057824,0
Ti3Ni4_mp-567653_primitive_212,0.899033159,0.024682352,0.459871992,0.013666052,0.028213108,-0.439161167,-0.410948058,-0.467374275,0
Ni19Ge12_mp-30082_primitive_221,1.073912793,0.059120453,0.634726638,0.022338544,0.063199988,-0.439186156,-0.375986167,-0.502386144,1.11022E-16
TiNi_mp-1067248_primitive_102,0.890929893,0.030863454,0.451559907,0.018891568,0.036186242,-0.439369985,-0.403183743,-0.475556228,0
Hf3Ni_mp-1184570_primitive_111,0.740856355,0.049011849,0.301455346,0.022172668,0.053793946,-0.43940101,-0.385607064,-0.493194955,0
NbNi_mp-1220799_primitive_2-12,0.726815298,0.042180078,0.287246516,0.020965644,0.047103261,-0.439568783,-0.392465522,-0.486672044,0
Ti3Ni4_mp-567653_primitive_221,0.904948971,0.032782946,0.465379806,0.011737158,0.034820719,-0.439569165,-0.404748446,-0.474389883,0
